ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM,DATE,TOTALKBTU
94044,8,2020,Gas- Commercial,Y,313,58230,186,2020-08-01,5821608.303
94044,9,2020,Gas- Commercial,Y,312,54870,176,2020-09-01,5485688.607
94061,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94061,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94061,9,2020,Gas- Commercial,Y,257,52813,205,2020-09-01,5280037.7693
94062,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94062,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94062,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94063,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94063,8,2020,Gas- Commercial,Y,3848,1001115,260,2020-08-01,100087573.3515
94063,9,2020,Gas- Commercial,Y,4120,1129464,274,2020-09-01,112919405.8104
94065,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94065,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94065,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94066,7,2020,Gas- Commercial,Y,435,131534,302,2020-07-01,13150256.3374
94066,8,2020,Gas- Commercial,N,423,95006,225,2020-08-01,9498329.3566
94066,9,2020,Gas- Commercial,N,427,99934,234,2020-09-01,9991011.5774
94070,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94070,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94070,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94080,7,2020,Gas- Commercial,Y,1791,1009666,564,2020-07-01,100942468.9826
94080,8,2020,Gas- Commercial,Y,1781,953043,535,2020-08-01,95281522.2723
94080,9,2020,Gas- Commercial,Y,1784,897844,503,2020-09-01,89762941.5284
94085,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94085,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94085,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94086,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94086,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94086,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94087,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94087,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94087,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94089,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94089,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94089,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94102,7,2020,Gas- Commercial,N,490,196273,401,2020-07-01,19622609.0753
94102,8,2020,Gas- Commercial,N,489,185097,379,2020-08-01,18505276.1817
94102,9,2020,Gas- Commercial,N,492,176759,359,2020-09-01,17671675.4599
94103,7,2020,Gas- Commercial,N,1136,256304,226,2020-07-01,25624274.3344
94103,8,2020,Gas- Commercial,N,1138,235840,207,2020-08-01,23578363.424
94103,9,2020,Gas- Commercial,N,1132,222523,197,2020-09-01,22246981.7003
94104,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94104,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94104,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94105,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94105,8,2020,Gas- Commercial,N,183,149097,815,2020-08-01,14906136.5817
94105,9,2020,Gas- Commercial,N,180,141713,787,2020-09-01,14167913.0593
94107,7,2020,Gas- Commercial,Y,807,335819,416,2020-07-01,33573873.9259
94107,8,2020,Gas- Commercial,Y,806,306320,380,2020-08-01,30624678.952
94107,9,2020,Gas- Commercial,Y,813,301372,371,2020-09-01,30129997.2092
94108,7,2020,Gas- Commercial,N,470,91516,195,2020-07-01,9149412.7676
94108,8,2020,Gas- Commercial,Y,534,113988,213,2020-08-01,11396075.6868
94108,9,2020,Gas- Commercial,Y,536,116403,217,2020-09-01,11637517.9683
94109,7,2020,Gas- Commercial,N,687,191405,279,2020-07-01,19135925.4205
94109,8,2020,Gas- Commercial,N,684,176318,258,2020-08-01,17627585.9998
94109,9,2020,Gas- Commercial,N,680,161640,238,2020-09-01,16160136.804
94110,7,2020,Gas- Commercial,N,1077,177831,165,2020-07-01,17778849.8391
94110,8,2020,Gas- Commercial,N,1083,174951,162,2020-08-01,17490918.6711
94110,9,2020,Gas- Commercial,N,1086,166354,153,2020-09-01,16631424.1394
94111,7,2020,Gas- Commercial,Y,503,390108,776,2020-07-01,39001476.4188
94111,8,2020,Gas- Commercial,N,252,143504,569,2020-08-01,14346970.2544
94111,9,2020,Gas- Commercial,N,251,129424,516,2020-09-01,12939306.7664
94112,7,2020,Gas- Commercial,N,480,88357,184,2020-07-01,8833588.2677
94112,8,2020,Gas- Commercial,N,479,83366,174,2020-08-01,8334607.5526
94112,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94114,7,2020,Gas- Commercial,Y,539,67326,125,2020-07-01,6730990.9086
94114,8,2020,Gas- Commercial,Y,534,66283,124,2020-08-01,6626715.8363
94114,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94115,7,2020,Gas- Commercial,N,479,133741,279,2020-07-01,13370903.5901
94115,8,2020,Gas- Commercial,N,478,129767,271,2020-08-01,12973598.5687
94115,9,2020,Gas- Commercial,N,474,115358,243,2020-09-01,11533042.9438
94116,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94116,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94116,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94117,7,2020,Gas- Commercial,N,395,78419,199,2020-07-01,7840025.7859
94117,8,2020,Gas- Commercial,N,394,71279,181,2020-08-01,7126196.4319
94117,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94118,7,2020,Gas- Commercial,Y,625,157467,252,2020-07-01,15742936.5387
94118,8,2020,Gas- Commercial,Y,621,146850,236,2020-08-01,14681490.285
94118,9,2020,Gas- Commercial,Y,3595,692629,193,2020-09-01,69246346.1669
94121,7,2020,Gas- Commercial,N,325,50909,157,2020-07-01,5089683.2749
94121,8,2020,Gas- Commercial,N,325,51533,159,2020-08-01,5152068.3613
94121,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94122,7,2020,Gas- Commercial,Y,842,150183,178,2020-07-01,15014710.6263
94122,8,2020,Gas- Commercial,Y,842,150480,179,2020-08-01,15044403.528
94122,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94123,7,2020,Gas- Commercial,N,489,66490,136,2020-07-01,6647410.889
94123,8,2020,Gas- Commercial,N,485,70857,146,2020-08-01,7084006.5177
94123,9,2020,Gas- Commercial,N,488,67097,137,2020-09-01,6708096.3817
94124,7,2020,Gas- Commercial,N,686,104631,153,2020-07-01,10460599.3191
94124,8,2020,Gas- Commercial,N,687,101035,147,2020-08-01,10101085.2635
94124,9,2020,Gas- Commercial,N,686,92014,134,2020-09-01,9199200.8654
94127,7,2020,Gas- Commercial,Y,392,76965,196,2020-07-01,7694660.5365
94127,8,2020,Gas- Commercial,Y,395,70965,180,2020-08-01,7094803.9365
94127,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94128,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94128,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94128,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94129,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94129,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94129,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94131,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94131,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94131,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94132,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94132,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94132,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94133,7,2020,Gas- Commercial,N,603,126411,210,2020-07-01,12638078.7771
94133,8,2020,Gas- Commercial,N,602,123959,206,2020-08-01,12392937.3799
94133,9,2020,Gas- Commercial,N,600,139638,233,2020-09-01,13960462.6518
94134,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94134,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94134,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94158,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94158,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94158,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94303,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94303,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94303,9,2020,Gas- Commercial,N,135,35358,262,2020-09-01,3534954.9438
94304,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94304,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94304,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94305,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94305,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94305,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94306,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94306,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94306,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94401,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94401,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94401,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94402,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94402,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94402,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94403,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94403,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94403,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94404,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94404,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94404,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94501,7,2020,Gas- Commercial,Y,1162,268587,231,2020-07-01,26852280.7707
94501,8,2020,Gas- Commercial,Y,1653,383888,232,2020-08-01,38379625.0768
94501,9,2020,Gas- Commercial,Y,1653,388499,235,2020-09-01,38840614.8739
94502,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94502,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94502,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94503,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94503,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94503,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94505,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94505,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94505,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94506,7,2020,Gas- Commercial,Y,130,37162,286,2020-07-01,3715311.8282
94506,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94506,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94507,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94507,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94507,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94508,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94508,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94508,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94509,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94509,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94509,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94510,7,2020,Gas- Commercial,N,535,53540,100,2020-07-01,5352720.394
94510,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94510,9,2020,Gas- Commercial,Y,850,120688,142,2020-09-01,12065915.5568
94513,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94513,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94513,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94514,7,2020,Gas- Commercial,Y,72,9109,127,2020-07-01,910682.2949
94514,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94514,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94515,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94515,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94515,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94517,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94517,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94517,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94518,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94518,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94518,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94519,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94519,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94519,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94520,7,2020,Gas- Commercial,Y,7989,1655301,207,2020-07-01,165490538.3061
94520,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94520,9,2020,Gas- Commercial,Y,8139,1640767,202,2020-09-01,164037485.6687
94521,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94521,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94521,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94523,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94523,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94523,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94525,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94525,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94525,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94526,7,2020,Gas- Commercial,Y,666,102483,154,2020-07-01,10245850.6563
94526,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94526,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94528,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94528,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94528,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94530,7,2020,Gas- Commercial,N,343,42742,125,2020-07-01,4273178.4662
94530,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94530,9,2020,Gas- Commercial,N,345,40733,118,2020-09-01,4072326.4813
94531,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94531,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94531,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94533,7,2020,Gas- Commercial,Y,1903,506893,266,2020-07-01,50677185.2573
94533,8,2020,Gas- Commercial,Y,1897,480653,253,2020-08-01,48053812.3933
94533,9,2020,Gas- Commercial,Y,1883,483339,257,2020-09-01,48322348.1979
94534,7,2020,Gas- Commercial,N,354,87716,248,2020-07-01,8769503.5876
94534,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94534,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94535,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94535,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94535,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94536,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94536,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94536,9,2020,Gas- Commercial,N,422,56174,133,2020-09-01,5616057.4414
94538,7,2020,Gas- Commercial,Y,45036,14953203,332,2020-07-01,1494962918.4483
94538,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94538,9,2020,Gas- Commercial,Y,1823,494815,271,2020-09-01,49469673.9215
94539,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94539,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94539,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94541,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94541,8,2020,Gas- Commercial,Y,928,102564,111,2020-08-01,10253948.7204
94541,9,2020,Gas- Commercial,N,726,87251,120,2020-09-01,8723014.7011
94542,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94542,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94542,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94544,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94544,8,2020,Gas- Commercial,Y,1406,341876,243,2020-08-01,34179429.1636
94544,9,2020,Gas- Commercial,Y,1427,373766,262,2020-09-01,37367666.9926
94545,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94545,8,2020,Gas- Commercial,N,1204,276738,230,2020-08-01,27667185.9618
94545,9,2020,Gas- Commercial,N,1204,272581,226,2020-09-01,27251585.3141
94546,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94546,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94546,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94547,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94547,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94547,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94549,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94549,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94549,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94550,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94550,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94550,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94551,7,2020,Gas- Commercial,Y,1484,348695,235,2020-07-01,34861166.1895
94551,8,2020,Gas- Commercial,Y,9553,1693555,177,2020-08-01,169315024.0355
94551,9,2020,Gas- Commercial,Y,2295,447750,195,2020-09-01,44764298.775
94552,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94552,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94552,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94553,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94553,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94553,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94555,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94555,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94555,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94556,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94556,8,2020,Gas- Commercial,N,136,14050,103,2020-08-01,1404664.205
94556,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94558,7,2020,Gas- Commercial,Y,984,240729,245,2020-07-01,24067146.5769
94558,8,2020,Gas- Commercial,Y,2685,622563,232,2020-08-01,62241420.7443
94558,9,2020,Gas- Commercial,Y,2523,654880,260,2020-09-01,65472348.368
94559,7,2020,Gas- Commercial,Y,1343,285675,213,2020-07-01,28560672.3675
94559,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94559,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94560,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94560,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94560,9,2020,Gas- Commercial,Y,711,233922,329,2020-09-01,23386609.2642
94561,7,2020,Gas- Commercial,Y,225,24218,108,2020-07-01,2421221.1898
94561,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94561,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94563,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94563,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94563,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94564,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94564,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94564,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94565,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94565,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94565,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94566,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94566,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94566,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94568,7,2020,Gas- Commercial,N,668,158543,237,2020-07-01,15850510.8223
94568,8,2020,Gas- Commercial,N,665,137811,207,2020-08-01,13777806.3171
94568,9,2020,Gas- Commercial,Y,700,173830,248,2020-09-01,17378845.463
94569,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94569,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94569,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94571,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94571,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94571,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94572,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94572,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94572,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94574,7,2020,Gas- Commercial,Y,494,113323,229,2020-07-01,11329591.5803
94574,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94574,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94576,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94576,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94576,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94577,7,2020,Gas- Commercial,Y,3181,737018,232,2020-07-01,73684185.2698
94577,8,2020,Gas- Commercial,Y,3182,695362,219,2020-08-01,69519580.8482
94577,9,2020,Gas- Commercial,Y,3181,708869,223,2020-09-01,70869958.0309
94578,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94578,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94578,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94579,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94579,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94579,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94580,7,2020,Gas- Commercial,N,198,26771,135,2020-07-01,2676460.1731
94580,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94580,9,2020,Gas- Commercial,N,203,25580,126,2020-09-01,2557388.638
94582,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94582,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94582,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94583,7,2020,Gas- Commercial,Y,559,153900,275,2020-07-01,15386321.79
94583,8,2020,Gas- Commercial,Y,581,141553,244,2020-08-01,14151916.8833
94583,9,2020,Gas- Commercial,Y,986,229528,233,2020-09-01,22947314.2808
94585,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94585,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94585,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94586,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94586,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94586,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94587,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94587,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94587,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94588,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94588,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94588,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94589,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94589,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94589,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94590,7,2020,Gas- Commercial,N,788,111966,142,2020-07-01,11193924.0126
94590,8,2020,Gas- Commercial,Y,5879,1128304,192,2020-08-01,112803433.5344
94590,9,2020,Gas- Commercial,Y,967,160459,166,2020-09-01,16042065.0299
94591,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94591,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94591,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94595,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94595,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94595,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94596,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94596,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94596,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94597,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94597,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94597,9,2020,Gas- Commercial,Y,353,73786,209,2020-09-01,7376836.5146
94598,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94598,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94598,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94599,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94599,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94599,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94601,7,2020,Gas- Commercial,Y,655,164660,251,2020-07-01,16462064.626
94601,8,2020,Gas- Commercial,Y,657,162624,248,2020-08-01,16258513.2864
94601,9,2020,Gas- Commercial,Y,841,184629,220,2020-09-01,18458487.3669
94602,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94602,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94602,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
94603,7,2020,Gas- Commercial,Y,0,0,NA,2020-07-01,0
94603,8,2020,Gas- Commercial,Y,0,0,NA,2020-08-01,0
94603,9,2020,Gas- Commercial,Y,0,0,NA,2020-09-01,0
